user_id;revenue;testgroup
20962;0;b
20963;0;b
20964;0;a
20965;0;a
20966;0;a
20967;0;a
20968;0;a
20969;0;b
20970;0;a
20971;0;a
20972;0;b
20973;0;a
20974;0;b
20975;0;a
20976;0;a
20977;0;a
20978;0;b
20979;0;b
20980;0;a
20981;0;b
20982;0;a
20983;0;b
20984;0;b
20985;0;b
20986;0;b
20987;0;a
20988;0;a
20989;0;b
20990;0;a
20991;0;a
20992;0;b
20993;0;a
20994;0;a
20995;0;b
20996;0;b
20997;0;a
20998;0;a
20999;0;a
21000;0;b
21001;0;b
21002;0;a
21003;0;a
21004;0;b
21005;0;b
21006;0;b
21007;0;a
21008;0;a
21009;0;a
21010;0;b
21011;0;b
21012;0;a
21013;0;b
21014;0;b
21015;0;a
21016;0;a
21017;0;a
21018;0;b
21019;0;a
21020;0;b
21021;0;a
21022;0;b
21023;0;b
21024;0;b
21025;0;b
21026;0;a
21027;0;b
21028;0;b
21029;0;a
21030;0;b
21031;0;a
21032;0;b
21033;0;b
21034;0;a
21035;0;a
21036;0;b
21037;0;b
21038;0;b
21039;0;b
21040;0;b
21041;0;b
21042;0;a
21043;0;a
21044;0;b
21045;0;a
21046;0;a
21047;0;a
21048;0;b
21049;0;b
21050;0;a
21051;0;a
21052;0;a
21053;0;b
21054;0;a
21055;0;a
21056;0;a
21057;0;b
21058;0;a
21059;0;a
21060;0;b
21061;0;a
21062;0;b
21063;0;a
21064;0;a
21065;0;a
21066;0;a
21067;0;a
21068;0;a
21069;0;b
21070;0;a
21071;0;b
21072;0;a
21073;0;a
21074;0;b
21075;0;a
21076;0;a
21077;0;b
21078;0;a
21079;0;a
21080;0;b
21081;0;a
21082;0;b
21083;0;a
21084;0;b
21085;0;b
21086;0;a
21087;0;b
21088;0;a
21089;0;a
21090;0;a
21091;0;a
21092;0;b
21093;0;b
21094;0;a
21095;0;a
21096;0;b
21097;0;b
21098;0;a
21099;0;b
21100;0;a
21101;0;a
21102;0;a
21103;0;b
21104;0;a
21105;0;b
21106;0;a
21107;0;a
21108;0;a
21109;0;b
21110;0;a
21111;0;b
21112;0;b
21113;0;b
21114;0;b
21115;0;a
21116;0;b
21117;0;a
21118;0;b
21119;0;b
21120;0;a
21121;0;a
21122;0;a
21123;0;a
21124;0;b
21125;0;a
21126;0;b
21127;0;a
21128;0;b
21129;0;a
21130;0;a
21131;0;b
21132;0;b
21133;0;b
21134;0;b
21135;0;a
21136;0;b
21137;0;b
21138;0;a
21139;0;b
21140;0;b
21141;0;b
21142;0;b
21143;0;b
21144;0;b
21145;0;a
21146;0;a
21147;0;a
21148;0;a
21149;0;b
21150;0;a
21151;0;a
21152;0;a
21153;0;a
21154;0;a
21155;0;a
21156;0;a
21157;0;b
21158;0;a
21159;0;a
21160;0;b
21161;0;b
21162;0;b
21163;0;a
21164;0;b
21165;0;a
21166;0;a
21167;0;b
21168;0;a
21169;0;b
21170;0;b
21171;0;a
21172;0;a
21173;0;a
21174;0;a
21175;0;a
21176;0;a
21177;0;b
21178;0;a
21179;0;b
21180;0;a
21181;0;a
21182;0;b
21183;0;b
21184;0;a
21185;204;a
21186;0;a
21187;0;a
21188;0;b
21189;0;b
21190;0;b
21191;0;b
21192;0;a
21193;0;a
21194;0;a
21195;0;a
21196;0;b
21197;0;b
21198;0;b
21199;205;a
21200;0;a
21201;0;a
21202;0;a
21203;0;b
21204;0;b
21205;0;a
21206;0;a
21207;0;a
21208;0;a
21209;0;b
21210;0;a
21211;0;b
21212;0;a
21213;0;a
21214;0;b
21215;0;b
21216;0;b
21217;0;b
21218;0;a
21219;0;a
21220;0;b
21221;0;b
21222;0;a
21223;0;a
21224;0;a
21225;0;b
21226;0;a
21227;0;a
21228;0;a
21229;0;a
21230;0;a
21231;0;b
21232;0;a
21233;0;b
21234;0;b
21235;0;b
21236;0;b
21237;0;b
21238;0;a
21239;0;b
21240;0;b
21241;0;b
21242;0;a
21243;0;a
21244;0;b
21245;0;a
21246;0;b
21247;0;b
21248;0;b
21249;0;a
21250;0;b
21251;0;a
21252;0;a
21253;0;b
21254;0;b
21255;0;b
21256;0;a
21257;0;b
21258;0;a
21259;0;a
21260;0;a
21261;0;a
21262;0;a
21263;0;a
21264;0;b
21265;0;a
21266;0;b
21267;0;b
21268;0;a
21269;0;b
21270;0;a
21271;0;b
21272;0;b
21273;0;a
21274;0;b
21275;0;b
21276;0;a
21277;0;b
21278;0;b
21279;0;b
21280;0;b
21281;0;b
21282;0;a
21283;0;a
21284;0;b
21285;0;a
21286;0;a
21287;0;b
21288;0;b
21289;0;b
21290;0;b
21291;0;a
21292;0;a
21293;0;b
21294;0;b
21295;0;b
21296;0;a
21297;0;b
21298;0;a
21299;0;b
21300;0;b
21301;0;b
21302;0;b
21303;0;a
21304;0;b
21305;0;a
21306;0;b
21307;0;a
21308;0;a
21309;0;b
21310;0;a
21311;0;b
21312;0;b
21313;0;a
21314;0;b
21315;0;b
21316;0;b
21317;0;a
21318;0;b
21319;0;b
21320;0;b
21321;0;b
21322;0;b
21323;0;a
21324;0;b
21325;0;b
21326;0;a
21327;0;a
21328;0;a
21329;0;a
21330;0;a
21331;0;b
21332;0;b
21333;0;b
21334;0;a
21335;0;a
21336;0;a
21337;0;a
21338;0;a
21339;282;a
21340;0;b
21341;0;b
21342;0;a
21343;0;a
21344;0;b
21345;0;b
21346;0;b
21347;0;b
21348;0;b
21349;0;b
21350;0;a
21351;0;a
21352;0;a
21353;0;b
21354;0;b
21355;0;a
21356;0;a
21357;0;a
21358;0;a
21359;0;a
21360;0;a
21361;0;b
21362;0;b
21363;0;a
21364;0;a
21365;0;b
21366;0;a
21367;0;b
21368;0;b
21369;0;a
21370;0;b
21371;0;b
21372;0;b
21373;0;b
21374;0;b
21375;0;b
21376;0;b
21377;279;a
21378;0;a
21379;0;b
21380;0;b
21381;0;a
21382;0;b
21383;0;b
21384;0;a
21385;0;b
21386;0;b
21387;0;b
21388;3465;b
21389;0;b
21390;0;a
21391;0;a
21392;0;a
21393;0;b
21394;0;a
21395;0;b
21396;0;a
21397;0;b
21398;0;b
21399;0;a
21400;0;b
21401;0;a
21402;0;a
21403;0;a
21404;0;b
21405;0;a
21406;0;a
21407;0;a
21408;273;a
21409;0;a
21410;0;a
21411;0;b
21412;0;b
21413;0;a
21414;0;b
21415;0;b
21416;0;b
21417;379;a
21418;0;b
21419;0;a
21420;0;b
21421;0;b
21422;0;a
21423;0;b
21424;0;a
21425;0;a
21426;0;b
21427;0;a
21428;0;a
21429;0;a
21430;0;a
21431;0;a
21432;0;a
21433;0;a
21434;0;a
21435;0;b
21436;0;a
21437;0;b
21438;0;b
21439;0;b
21440;0;b
21441;0;a
21442;0;a
21443;0;b
21444;0;a
21445;0;a
21446;0;a
21447;0;b
21448;0;b
21449;0;a
21450;0;b
21451;0;b
21452;0;a
21453;0;a
21454;0;a
21455;0;b
21456;0;b
21457;0;b
21458;0;a
21459;0;a
21460;0;b
21461;0;a
21462;0;b
21463;0;a
21464;0;a
21465;0;a
21466;0;a
21467;0;b
21468;0;a
21469;0;b
21470;0;a
21471;0;a
21472;0;b
21473;0;a
21474;0;a
21475;0;a
21476;0;a
21477;0;a
21478;0;b
21479;0;b
21480;0;b
21481;0;b
21482;0;a
21483;0;b
21484;0;a
21485;0;a
21486;0;b
21487;0;b
21488;0;a
21489;0;a
21490;0;b
21491;0;b
21492;0;a
21493;0;a
21494;0;b
21495;0;a
21496;0;a
21497;0;b
21498;0;a
21499;0;a
21500;0;a
21501;0;a
21502;0;a
21503;0;b
21504;0;b
21505;0;a
21506;0;a
21507;0;b
21508;0;a
21509;0;a
21510;0;a
21511;0;a
21512;0;a
21513;0;b
21514;0;a
21515;0;a
21516;0;a
21517;0;b
21518;0;b
21519;0;b
21520;0;b
21521;0;b
21522;0;a
21523;0;a
21524;0;a
21525;0;b
21526;0;b
21527;0;b
21528;0;b
21529;0;a
21530;0;a
21531;0;a
21532;0;a
21533;0;a
21534;0;a
21535;0;a
21536;0;b
21537;0;a
21538;0;b
21539;0;a
21540;0;b
21541;0;b
21542;0;a
21543;0;a
21544;0;a
21545;0;a
21546;0;a
21547;0;b
21548;0;a
21549;0;b
21550;0;b
21551;0;a
21552;0;a
21553;0;b
21554;0;a
21555;0;b
21556;0;b
21557;0;a
21558;0;a
21559;0;b
21560;0;a
21561;0;a
21562;0;b
21563;0;a
21564;0;a
21565;0;b
21566;0;b
21567;0;a
21568;0;a
21569;0;a
21570;0;b
21571;0;b
21572;0;b
21573;0;b
21574;0;a
21575;0;a
21576;0;b
21577;0;a
21578;0;a
21579;0;a
21580;0;b
21581;0;b
21582;0;b
21583;0;a
21584;0;b
21585;0;b
21586;37385;a
21587;0;b
21588;0;b
21589;0;a
21590;0;a
21591;0;a
21592;0;b
21593;0;a
21594;0;a
21595;0;b
21596;0;b
21597;0;a
21598;0;b
21599;0;a
21600;0;b
21601;0;a
21602;0;b
21603;0;b
21604;0;a
21605;0;a
21606;0;b
21607;0;a
21608;0;a
21609;0;b
21610;0;b
21611;0;a
21612;293;a
21613;0;a
21614;0;b
21615;0;b
21616;0;b
21617;0;b
21618;0;b
21619;0;a
21620;0;a
21621;0;b
21622;0;a
21623;0;a
21624;0;b
21625;0;b
21626;0;b
21627;0;a
21628;0;a
21629;0;a
21630;0;b
21631;0;b
21632;0;a
21633;0;b
21634;0;b
21635;0;a
21636;0;b
21637;0;b
21638;0;a
21639;0;a
21640;0;b
21641;0;a
21642;0;a
21643;0;a
21644;0;a
21645;0;a
21646;0;b
21647;0;a
21648;0;a
21649;0;b
21650;0;a
21651;0;b
21652;0;a
21653;0;b
21654;0;b
21655;0;b
21656;0;a
21657;0;a
21658;0;b
21659;0;a
21660;0;b
21661;0;a
21662;0;b
21663;0;a
21664;0;b
21665;0;a
21666;0;a
21667;0;a
21668;0;b
21669;0;a
21670;0;b
21671;0;b
21672;0;b
21673;0;a
21674;0;a
21675;0;a
21676;0;a
21677;0;a
21678;0;b
21679;0;a
21680;0;a
21681;0;b
21682;0;b
21683;0;b
21684;0;a
21685;0;b
21686;0;b
21687;0;b
21688;0;a
21689;0;a
21690;0;a
21691;0;a
21692;0;a
21693;0;b
21694;0;a
21695;0;a
21696;0;a
21697;0;b
21698;0;b
21699;0;a
21700;0;b
21701;0;a
21702;0;a
21703;0;a
21704;0;b
21705;0;b
21706;0;a
21707;0;b
21708;0;a
21709;0;a
21710;0;a
21711;0;b
21712;0;a
21713;0;b
21714;349;a
21715;0;a
21716;0;a
21717;0;a
21718;0;b
21719;0;a
21720;0;b
21721;0;b
21722;0;b
21723;0;a
21724;0;a
21725;0;a
21726;0;b
21727;0;b
21728;0;b
21729;0;b
21730;0;b
21731;0;a
21732;0;b
21733;0;a
21734;0;a
21735;0;b
21736;0;b
21737;0;b
21738;0;a
21739;0;a
21740;0;b
21741;0;b
21742;0;a
21743;0;b
21744;0;b
21745;0;b
21746;0;a
21747;0;a
21748;0;a
21749;0;a
21750;0;a
21751;0;b
21752;0;b
21753;0;a
21754;0;a
21755;0;b
21756;0;a
21757;0;b
21758;0;a
21759;0;b
21760;0;b
21761;0;a
21762;0;a
21763;0;b
21764;0;a
21765;0;b
21766;0;b
21767;0;a
21768;0;a
21769;0;b
21770;0;a
21771;0;b
21772;0;b
21773;0;a
21774;0;a
21775;0;a
21776;0;a
21777;0;b
21778;0;b
21779;0;a
21780;0;b
21781;0;b
21782;0;b
21783;0;b
21784;0;b
21785;0;a
21786;0;b
21787;0;a
21788;0;a
21789;0;b
21790;0;a
21791;0;b
21792;0;b
21793;0;a
21794;0;b
21795;0;a
21796;0;a
21797;0;b
21798;0;a
21799;0;b
21800;0;a
21801;0;a
21802;3742;b
21803;0;b
21804;0;b
21805;0;b
21806;0;b
21807;0;a
21808;0;b
21809;0;b
21810;0;a
21811;0;a
21812;0;a
21813;0;b
21814;0;a
21815;0;a
21816;0;b
21817;0;b
21818;0;a
21819;0;a
21820;0;a
21821;0;a
21822;0;a
21823;0;b
21824;0;b
21825;0;a
21826;0;b
21827;0;a
21828;0;b
21829;0;b
21830;0;b
21831;0;b
21832;0;b
21833;0;a
21834;0;a
21835;0;b
21836;0;a
21837;0;a
21838;0;a
21839;0;a
21840;0;a
21841;0;b
21842;0;a
21843;0;b
21844;0;b
21845;0;b
21846;0;b
21847;0;a
21848;0;a
21849;0;a
21850;0;b
21851;0;b
21852;0;a
21853;0;b
21854;0;a
21855;0;b
21856;0;a
21857;0;a
21858;0;a
21859;0;b
21860;0;b
21861;0;b
21862;0;b
21863;0;b
21864;0;b
21865;0;a
21866;0;a
21867;0;b
21868;0;b
21869;0;b
21870;0;b
21871;0;a
21872;0;a
21873;0;a
21874;0;a
21875;0;a
21876;0;a
21877;0;a
21878;0;b
21879;0;b
21880;0;a
21881;0;a
21882;0;b
21883;0;b
21884;0;a
21885;0;b
21886;0;b
21887;0;a
21888;0;a
21889;0;b
21890;0;a
21891;0;a
21892;0;a
21893;0;b
21894;0;a
21895;0;a
21896;0;b
21897;0;b
21898;0;b
21899;0;a
21900;0;b
21901;0;a
21902;0;b
21903;0;a
21904;0;b
21905;0;a
21906;0;a
21907;0;a
21908;0;a
21909;0;b
21910;0;b
21911;0;a
21912;0;b
21913;0;a
21914;0;a
21915;0;b
21916;0;a
21917;0;a
21918;0;b
21919;0;a
21920;0;a
21921;0;b
21922;0;a
21923;0;a
21924;0;b
21925;0;b
21926;0;a
21927;0;a
21928;0;a
21929;0;a
21930;0;a
21931;0;b
21932;0;a
21933;0;b
21934;0;a
21935;0;a
21936;0;a
21937;0;b
21938;0;a
21939;0;a
21940;0;a
21941;0;b
21942;0;b
21943;0;a
21944;0;b
21945;0;a
21946;0;b
21947;0;a
21948;0;a
21949;0;a
21950;0;b
21951;0;b
21952;0;a
21953;0;a
21954;0;a
21955;0;a
21956;0;a
21957;0;b
21958;0;a
21959;0;a
21960;0;a
21961;0;b
21962;0;a
21963;0;a
21964;0;b
21965;0;a
21966;0;b
21967;0;a
21968;0;a
21969;0;b
21970;0;b
21971;0;b
21972;0;b
21973;0;b
21974;0;a
21975;0;a
21976;0;a
21977;0;a
21978;0;a
21979;0;a
21980;0;a
21981;0;a
21982;0;b
21983;0;b
21984;0;b
21985;0;a
21986;0;b
21987;0;b
21988;0;a
21989;0;b
21990;0;b
21991;0;a
21992;0;b
21993;0;b
21994;0;b
21995;0;a
21996;0;b
21997;0;a
21998;0;a
21999;0;b
22000;0;a
22001;0;b
22002;0;b
22003;0;b
22004;0;a
22005;0;b
22006;0;b
22007;0;a
22008;0;a
22009;0;a
22010;0;a
22011;0;b
22012;0;b
22013;0;b
22014;0;a
22015;0;a
22016;0;b
22017;0;b
22018;0;b
22019;0;b
22020;0;b
22021;0;b
22022;0;b
22023;0;b
22024;0;a
22025;0;a
22026;0;b
22027;0;b
22028;0;b
22029;0;a
22030;0;a
22031;0;b
22032;0;b
22033;0;a
22034;0;b
22035;0;a
22036;0;b
22037;0;b
22038;0;a
22039;0;b
22040;0;b
22041;0;a
22042;0;b
22043;0;b
22044;0;b
22045;0;a
22046;0;a
22047;0;a
22048;0;b
22049;0;b
22050;0;b
22051;0;b
22052;0;b
22053;0;a
22054;0;a
22055;0;b
22056;0;a
22057;0;a
22058;0;b
22059;0;a
22060;0;b
22061;0;a
22062;0;b
22063;0;b
22064;0;b
22065;0;a
22066;0;a
22067;0;a
22068;0;a
22069;0;a
22070;0;b
22071;0;a
22072;0;a
22073;0;a
22074;0;a
22075;0;b
22076;0;a
22077;0;a
22078;0;a
22079;0;b
22080;0;b
22081;0;a
22082;0;a
22083;0;a
22084;0;b
22085;0;a
22086;0;a
22087;0;a
22088;0;b
22089;0;b
22090;0;a
22091;0;b
22092;0;a
22093;0;b
22094;0;b
22095;0;b
22096;0;a
22097;0;b
22098;0;a
22099;0;b
22100;0;b
22101;0;a
22102;0;a
22103;0;a
22104;0;b
22105;0;b
22106;0;b
22107;0;b
22108;0;b
22109;0;a
22110;0;a
22111;0;a
22112;0;b
22113;0;b
22114;0;a
22115;0;a
22116;0;b
22117;0;b
22118;0;a
22119;0;a
22120;0;a
22121;0;b
22122;0;b
22123;0;b
22124;0;b
22125;0;a
22126;0;b
22127;0;a
22128;0;b
22129;0;a
22130;0;a
22131;0;a
22132;0;a
22133;0;a
22134;0;b
22135;0;a
22136;0;b
22137;0;b
22138;0;b
22139;0;a
22140;0;a
22141;0;a
22142;0;b
22143;0;b
22144;0;a
22145;0;a
22146;0;b
22147;0;a
22148;0;a
22149;0;a
22150;0;a
22151;0;a
22152;0;a
22153;0;b
22154;0;b
22155;0;b
22156;0;a
22157;0;b
22158;0;b
22159;0;b
22160;0;b
22161;0;a
22162;0;a
22163;0;b
22164;0;a
22165;0;a
22166;0;b
22167;0;a
22168;0;a
22169;0;b
22170;0;a
22171;0;a
22172;0;a
22173;0;b
22174;0;b
22175;0;a
22176;0;a
22177;0;a
22178;0;b
22179;0;b
22180;0;a
22181;0;a
22182;0;b
22183;0;a
22184;0;a
22185;3280;b
22186;0;b
22187;0;b
22188;0;a
22189;0;a
22190;0;b
22191;0;b
22192;0;b
22193;0;b
22194;0;a
22195;0;a
22196;0;a
22197;0;a
22198;0;b
22199;0;a
22200;0;a
22201;0;a
22202;0;b
22203;0;b
22204;0;a
22205;0;a
22206;0;b
22207;0;a
22208;0;b
22209;0;b
22210;0;a
22211;0;a
22212;0;b
22213;0;a
22214;0;a
22215;0;a
22216;0;a
22217;0;b
22218;0;b
22219;0;b
22220;0;a
22221;0;b
22222;0;a
22223;0;b
22224;0;b
22225;0;a
22226;0;b
22227;0;b
22228;0;a
22229;0;a
22230;0;a
22231;0;a
22232;0;b
22233;0;a
22234;0;a
22235;0;a
22236;0;b
22237;0;a
22238;0;a
22239;0;a
22240;0;a
22241;0;a
22242;0;a
22243;0;a
22244;0;b
22245;0;b
22246;0;b
22247;0;b
22248;0;b
22249;0;a
22250;0;a
22251;0;b
22252;0;a
22253;0;a
22254;0;a
22255;0;a
22256;0;a
22257;0;a
22258;0;b
22259;0;b
22260;0;b
22261;0;a
22262;0;b
22263;0;a
22264;0;b
22265;0;b
22266;0;a
22267;0;a
22268;0;a
22269;0;a
22270;0;b
22271;0;b
22272;0;b
22273;0;b
22274;0;a
22275;0;a
22276;0;b
22277;0;a
22278;0;b
22279;0;b
22280;0;a
22281;0;a
22282;0;b
22283;0;b
22284;0;b
22285;0;a
22286;0;b
22287;0;a
22288;0;a
22289;0;b
22290;0;b
22291;0;b
22292;0;b
22293;0;a
22294;0;b
22295;0;b
22296;0;b
22297;0;b
22298;0;a
22299;0;a
22300;0;a
22301;0;a
22302;0;b
22303;0;a
22304;0;b
22305;0;b
22306;0;b
22307;0;a
22308;0;a
22309;0;b
22310;0;a
22311;0;a
22312;0;b
22313;0;b
22314;0;a
22315;0;a
22316;0;a
22317;0;b
22318;0;b
22319;0;a
22320;0;b
22321;0;a
22322;0;b
22323;0;a
22324;0;b
22325;0;b
22326;0;a
22327;0;b
22328;0;a
22329;0;a
22330;0;b
22331;0;a
22332;0;b
22333;0;b
22334;0;b
22335;0;a
22336;0;a
22337;0;a
22338;0;b
22339;0;a
22340;0;b
22341;0;b
22342;0;b
22343;0;b
22344;0;b
22345;0;a
22346;0;b
22347;0;a
22348;0;b
22349;0;b
22350;0;b
22351;0;a
22352;0;a
22353;0;a
22354;0;b
22355;0;b
22356;0;a
22357;0;a
22358;0;a
22359;0;a
22360;0;a
22361;0;b
22362;0;a
22363;0;b
22364;0;a
22365;0;b
22366;0;b
22367;0;b
22368;0;a
22369;0;b
22370;0;a
22371;0;b
22372;0;a
22373;0;b
22374;0;b
22375;0;b
22376;0;b
22377;0;b
22378;0;a
22379;0;b
22380;0;a
22381;0;a
22382;0;a
22383;0;b
22384;0;a
22385;0;b
22386;0;a
22387;0;a
22388;0;b
22389;0;b
22390;0;b
22391;0;b
22392;0;b
22393;0;b
22394;0;b
22395;0;b
22396;0;b
22397;0;b
22398;0;b
22399;0;b
22400;0;b
22401;0;b
22402;0;a
22403;0;b
22404;0;a
22405;0;b
22406;0;a
22407;0;b
22408;0;b
22409;0;a
22410;0;b
22411;0;a
22412;0;a
22413;0;b
22414;0;a
22415;0;a
22416;0;b
22417;0;b
22418;0;a
22419;0;b
22420;0;b
22421;0;a
22422;0;b
22423;0;a
22424;0;a
22425;0;b
22426;0;a
22427;0;a
22428;0;a
22429;0;b
22430;0;b
22431;0;a
22432;0;b
22433;0;a
22434;0;a
22435;0;b
22436;0;b
22437;0;b
22438;0;a
22439;0;a
22440;0;b
22441;0;a
22442;0;a
22443;0;b
22444;0;b
22445;0;b
22446;0;a
22447;0;a
22448;0;a
22449;0;a
22450;0;a
22451;0;a
22452;0;a
22453;0;b
22454;0;b
22455;0;a
22456;0;b
22457;0;a
22458;0;a
22459;0;b
22460;0;a
22461;0;a
22462;0;a
22463;0;a
22464;0;a
22465;370;a
22466;0;b
22467;0;b
22468;0;a
22469;0;b
22470;0;b
22471;0;b
22472;0;a
22473;0;a
22474;0;a
22475;0;a
22476;0;b
22477;0;a
22478;0;b
22479;0;a
22480;0;b
22481;0;b
22482;0;a
22483;0;b
22484;0;a
22485;0;b
22486;0;b
22487;0;b
22488;0;b
22489;0;b
22490;0;a
22491;0;b
22492;0;a
22493;0;b
22494;0;b
22495;0;a
22496;0;a
22497;0;a
22498;0;a
22499;0;b
22500;0;b
22501;0;a
22502;0;a
22503;0;b
22504;0;b
22505;0;b
22506;0;b
22507;0;b
22508;0;a
22509;0;a
22510;0;b
22511;0;b
22512;0;b
22513;0;a
22514;0;b
22515;0;a
22516;0;a
22517;0;b
22518;0;b
22519;0;a
22520;0;b
22521;0;b
22522;0;b
22523;0;a
22524;0;a
22525;0;a
22526;0;b
22527;0;b
22528;0;a
22529;0;a
22530;0;b
22531;0;a
22532;0;a
22533;0;a
22534;0;a
22535;0;a
22536;0;b
22537;0;b
22538;0;a
22539;0;b
22540;0;b
22541;0;b
22542;0;b
22543;0;a
22544;0;a
22545;0;b
22546;0;b
22547;0;b
22548;0;a
22549;0;a
22550;0;b
22551;0;b
22552;0;a
22553;0;b
22554;0;b
22555;0;b
22556;0;b
22557;0;a
22558;0;b
22559;0;b
22560;0;b
22561;0;a
22562;0;b
22563;0;b
22564;0;b
22565;0;b
22566;0;a
22567;0;a
22568;0;a
22569;0;a
22570;0;a
22571;0;b
22572;0;b
22573;0;a
22574;0;a
22575;0;a
22576;0;b
22577;0;a
22578;0;b
22579;0;a
22580;0;a
22581;0;b
22582;0;a
22583;0;a
22584;0;b
22585;0;b
22586;0;a
22587;0;b
22588;0;b
22589;0;b
22590;0;b
22591;0;b
22592;0;a
22593;0;a
22594;0;b
22595;0;a
22596;0;a
22597;0;a
22598;0;b
22599;0;b
22600;0;b
22601;0;a
22602;0;a
22603;0;b
22604;0;b
22605;0;b
22606;0;b
22607;0;b
22608;0;a
22609;0;a
22610;0;b
22611;0;b
22612;0;a
22613;0;b
22614;0;a
22615;0;a
22616;0;a
22617;0;b
22618;0;a
22619;0;b
22620;0;b
22621;0;a
22622;0;b
22623;0;a
22624;0;b
22625;0;a
22626;0;b
22627;0;b
22628;0;a
22629;0;a
22630;0;b
22631;0;a
22632;0;a
22633;0;b
22634;0;b
22635;0;b
22636;0;a
22637;2307;b
22638;0;a
22639;0;a
22640;0;b
22641;0;a
22642;0;a
22643;0;b
22644;0;b
22645;0;a
22646;0;b
22647;0;a
22648;0;b
22649;0;b
22650;0;b
22651;0;a
22652;0;a
22653;0;b
22654;0;a
22655;0;a
22656;0;a
22657;0;b
22658;0;b
22659;0;a
22660;0;b
22661;0;a
22662;0;a
22663;0;a
22664;0;a
22665;0;b
22666;0;b
22667;0;a
22668;0;b
22669;0;b
22670;0;b
22671;0;b
22672;0;a
22673;0;b
22674;0;a
22675;0;b
22676;0;b
22677;0;b
22678;0;a
22679;0;a
22680;0;a
22681;0;b
22682;0;a
22683;0;a
22684;0;b
22685;0;b
22686;0;b
22687;0;b
22688;3151;b
22689;0;b
22690;0;b
22691;0;a
22692;0;b
22693;0;b
22694;0;a
22695;0;a
22696;0;a
22697;0;b
22698;0;a
22699;0;a
22700;0;a
22701;0;b
22702;0;a
22703;0;a
22704;0;b
22705;0;a
22706;0;b
22707;0;a
22708;0;b
22709;0;a
22710;0;a
22711;0;a
22712;0;a
22713;0;b
22714;0;b
22715;0;a
22716;0;a
22717;0;a
22718;0;a
22719;0;b
22720;0;b
22721;0;a
22722;0;b
22723;0;b
22724;0;a
22725;0;b
22726;0;a
22727;0;a
22728;0;a
22729;0;b
22730;0;b
22731;0;b
22732;0;b
22733;0;a
22734;0;a
22735;0;b
22736;0;a
22737;0;a
22738;0;b
22739;0;a
22740;0;b
22741;0;b
22742;0;a
22743;0;a
22744;3726;b
22745;0;a
22746;0;a
22747;0;b
22748;0;b
22749;0;b
22750;0;b
22751;0;a
22752;0;a
22753;0;a
22754;0;b
22755;0;a
22756;0;a
22757;0;a
22758;0;b
22759;0;a
22760;0;a
22761;0;b
22762;0;b
22763;0;b
22764;0;a
22765;0;a
22766;0;b
22767;0;b
22768;0;b
22769;0;b
22770;0;a
22771;0;b
22772;0;b
22773;0;a
22774;0;a
22775;0;a
22776;0;b
22777;0;b
22778;0;a
22779;0;b
22780;0;b
22781;0;b
22782;0;b
22783;0;b
22784;0;b
22785;0;a
22786;0;a
22787;0;b
22788;0;a
22789;0;b
22790;0;b
22791;0;b
22792;0;b
22793;0;b
22794;0;b
22795;0;a
22796;0;a
22797;0;a
22798;0;a
22799;0;b
22800;0;a
22801;0;b
22802;0;b
22803;0;a
22804;0;b
22805;0;a
22806;0;b
22807;0;a
22808;0;b
22809;0;b
22810;0;a
22811;0;b
22812;0;a
22813;0;a
22814;0;a
22815;0;b
22816;0;a
22817;0;b
22818;0;a
22819;0;b
22820;0;b
22821;0;a
22822;0;a
22823;0;a
22824;0;b
22825;0;b
22826;0;a
22827;0;a
22828;0;a
22829;0;a
22830;0;a
22831;0;b
22832;0;a
22833;0;a
22834;0;a
22835;0;a
22836;0;b
22837;0;b
22838;0;b
22839;0;b
22840;0;b
22841;0;a
22842;0;b
22843;0;b
22844;0;b
22845;0;b
22846;0;b
22847;0;a
22848;0;a
22849;0;a
22850;0;b
22851;0;b
22852;0;a
22853;0;b
22854;0;b
22855;0;b
22856;0;a
22857;0;a
22858;0;b
22859;0;b
22860;0;b
22861;0;a
22862;0;b
22863;0;a
22864;0;b
22865;0;b
22866;0;a
22867;0;b
22868;0;a
22869;0;a
22870;0;a
22871;0;a
22872;0;b
22873;0;a
22874;0;b
22875;0;a
22876;0;a
22877;0;b
22878;0;a
22879;0;a
22880;0;a
22881;0;a
22882;0;a
22883;0;b
22884;0;b
22885;0;b
22886;0;b
22887;0;b
22888;0;a
22889;0;b
22890;0;b
22891;0;a
22892;0;a
22893;0;b
22894;0;a
22895;0;a
22896;0;a
22897;0;b
22898;0;a
22899;0;b
22900;0;a
22901;0;a
22902;0;b
22903;288;a
22904;0;a
22905;0;a
22906;0;a
22907;0;a
22908;0;b
22909;0;a
22910;0;b
22911;0;b
22912;0;b
22913;0;b
22914;0;b
22915;0;a
22916;0;a
22917;0;b
22918;0;a
22919;0;a
22920;0;b
22921;0;b
22922;0;b
22923;0;b
22924;0;b
22925;0;a
22926;0;b
22927;0;b
22928;0;b
22929;0;a
22930;0;a
22931;0;b
22932;0;a
22933;0;b
22934;0;b
22935;0;a
22936;0;b
22937;0;b
22938;0;b
22939;0;b
22940;0;b
22941;0;a
22942;0;a
22943;0;b
22944;0;a
22945;0;b
22946;0;a
22947;0;b
22948;0;b
22949;0;a
22950;0;b
22951;0;b
22952;0;b
22953;0;b
22954;0;b
22955;0;a
22956;0;a
22957;0;b
22958;0;b
